StartMatrix : [16716, 1, 2090]
Stats : 35029096
AID	norel	lohi	lolo	hihi	hilo	eqv	opp
BDKRB2	8022	2	16	201	112	5	0
SCAPER	7651	0	146	508	26	27	0
PRUNE2	8259	2	20	44	32	1	0
SLC39A2	7965	0	4	190	198	1	0
C4BPA	7992	0	12	295	59	0	0
ASF1A	6451	166	929	3	0	620	189
PAFAH1B2	7410	0	3	363	453	126	3
LONRF1	7011	54	409	247	77	535	25
IL1A	8250	0	2	33	73	0	0
WFIKKN2	6518	7	0	44	669	268	852
C21orf2	6587	218	3	13	728	151	658
ZNF439	7991	3	23	189	116	34	2
TNXB	8358	0	0	0	0	0	0
SEMA3B	7649	110	18	65	437	33	46
ZNF33B	7075	0	23	517	633	99	11
MRPL2	6271	2	401	915	171	593	5
THEM2	6678	7	350	823	111	384	5
ITPR1	7388	4	393	354	74	145	0
HERPUD2	5402	7	551	1401	348	634	15
NQO1	7476	17	204	319	328	11	3
POLD3	6658	10	285	937	106	356	6
CCDC56	6989	71	842	1	0	399	56
C2orf47	7325	15	412	0	0	498	108
SYNE2	7005	89	710	7	0	465	82
ASRGL1	7488	17	139	494	134	83	3
TncRNA	7835	1	55	312	143	12	0
FDPS	7420	0	86	731	62	59	0
TUBE1	5572	10	780	1195	431	327	43
ENPP2	6998	4	738	423	165	28	2
IGSF3	7539	129	313	76	159	110	32
C19orf12	6972	0	15	575	616	174	6
CMBL	7239	2	238	567	177	134	1
FAM13C1	7458	0	48	739	65	48	0
ABHD10	5634	1	249	1679	276	515	4
ALAS1	7471	50	628	10	0	191	8
BID	5968	19	554	1114	228	458	17
DDEF2	7989	18	315	0	0	36	0
PPP1R3D	5552	12	513	1410	316	536	19
PEG10	8255	0	6	85	5	7	0
HCG4	8358	0	0	0	0	0	0
GSTO2	6463	38	491	788	118	436	24
GSDML	8290	0	14	51	1	2	0
HSPB1	7224	139	742	25	81	122	25
CATSPERB	8090	0	0	14	252	1	1
CEACAM7	7161	6	123	850	197	21	0
TLE6	8260	0	0	7	37	24	30
GTF2F1	7441	47	675	20	102	64	9
STEAP4	8152	0	108	68	3	27	0
PANX2	7704	0	0	4	45	103	502
AQP5	6580	21	1	21	568	264	903
PARN	7887	16	210	26	0	185	34
RWDD2B	6441	10	344	1243	206	113	1
TTBK2	7281	0	9	372	580	112	4
BHLHB2	7590	10	506	177	15	59	1
HOXB7	7954	0	71	287	29	17	0
RGS5	7843	2	309	153	46	5	0
EFTUD1	8347	0	2	2	0	7	0
YOD1	7565	7	145	388	30	211	12
RFXDC2	5487	15	924	1002	377	510	43
THAP5	6651	11	514	642	128	402	10
LARP7	7349	1	423	392	12	178	3
ANGPTL1	7564	0	43	535	199	17	0
MUSTN1	8168	16	38	39	68	25	4
TRIM16	6999	5	175	586	413	173	7
GPR34	6521	0	54	1597	144	42	0
CALY	8358	0	0	0	0	0	0
ZYG11B	7239	14	763	102	30	194	16
SEH1L	6498	174	963	1	0	559	163
ISG20L2	5439	6	469	1308	349	765	22
CDKN1C	8358	0	0	0	0	0	0
RASGEF1A	8357	0	1	0	0	0	0
TMEM9	6577	51	551	575	103	475	26
SCGB3A1	7001	243	10	12	496	267	329
FLJ22763	7678	2	271	304	45	58	0
WDR42A	8327	0	21	4	0	6	0
RP11-285G1.3	7050	463	427	33	195	75	115
SCML4	7989	2	134	170	50	13	0
NUF2	6984	13	408	533	77	341	2
FLRT3	8127	0	95	128	2	6	0
LOC158402	6925	36	394	677	89	232	5
LOC100132418	5995	16	820	836	278	340	73
SNX25	7326	0	5	565	360	102	0
PTPRC	6620	1	400	958	309	70	0
TMEM99	7530	20	101	216	311	117	63
SFRP2	8052	0	5	275	18	8	0
LOC645139	6541	181	954	1	0	524	157
OGN	7601	0	36	522	186	13	0
HNRNPA1	8187	0	35	68	38	30	0
LOC345630	5776	361	48	30	1151	306	686
BPNT1	7509	10	507	145	104	76	7
KRT23	7831	8	24	62	428	3	2
CCNL1	7825	3	203	184	130	12	1
SYT15	6675	70	16	11	945	184	457
SPTAN1	7209	36	776	47	108	175	7
VCAM1	7264	0	321	475	170	128	0
SCN9A	7713	0	23	423	172	27	0
CLDN7	6776	24	1063	155	76	262	2
ARHGEF3	6988	32	818	223	26	268	3
LOC643670	8222	0	70	29	26	11	0
MRLC2	8128	2	142	0	0	85	1
MAL2	8112	19	131	0	0	91	5
EPS8L3	7555	10	529	60	45	159	0
FZD9	7214	179	12	69	590	95	199
CBLB	6193	67	1069	185	43	582	219
LOC650794	8023	18	23	177	48	60	9
HSPA14	6470	33	622	519	106	561	47
ZNF559	7156	16	495	452	21	216	2
PGM5	7921	0	66	242	75	54	0
SLC24A3	7868	10	262	157	2	57	2
SLC36A4	7270	12	127	423	214	279	33
JOSD1	7367	33	846	19	1	88	4
C1orf210	7123	0	153	851	162	69	0
RNF213	8243	0	27	70	3	15	0
SPATS2	6322	30	851	693	146	300	16
TMEM125	8254	0	13	82	1	8	0
GUCY1B3	7974	0	70	259	5	50	0
GSTT1	8358	0	0	0	0	0	0
NFKBIZ	8146	0	41	117	54	0	0
CCDC58	8180	0	5	145	28	0	0
IGLV4-60	7774	4	20	382	172	4	2
BSPRY	6914	32	347	517	157	375	16
SLC46A3	7540	29	572	50	63	97	7
SMOC2	8140	0	23	191	4	0	0
PTPRA	7472	10	255	216	22	304	79
PNMA3	7126	0	0	20	328	172	712
CIB1	7022	6	952	123	10	244	1
KLC1	7116	24	464	154	106	479	15
VTI1A	8358	0	0	0	0	0	0
RNF19A	7546	27	550	74	5	154	2
RETSAT	6258	9	321	1030	267	470	3
FLJ36116	8358	0	0	0	0	0	0
DOCK8	6613	1	294	1164	250	36	0
C11orf10	6255	44	1352	131	19	455	102
GNB2	7783	2	276	26	2	269	0
GPM6A	8261	0	1	80	0	16	0
TMEM16M	8358	0	0	0	0	0	0
FCN1	8358	0	0	0	0	0	0
ZNRF3	6642	6	174	869	412	231	24
MRPL18	6791	3	404	598	55	495	12
C12orf53	8313	0	0	4	4	24	13
VPS54	6239	127	1082	6	0	683	221
PSD4	6992	262	528	62	133	247	134
ZC3H14	5050	75	1390	743	234	659	207
GRK5	5952	16	807	1005	285	152	141
CDC2	6069	7	526	1233	263	259	1
MIPOL1	7060	0	62	883	298	55	0
RNASET2	5247	38	1415	799	213	541	105
MAT2B	7058	44	680	9	0	473	94
C1RL	5560	28	499	1376	260	618	17
POT1	6617	40	499	570	125	493	14
ZBTB24	7384	7	54	302	516	64	31
MGC4172	7039	4	377	422	292	212	12
CASKIN1	7909	0	0	29	214	56	150
SRGAP1	8082	0	2	184	84	6	0
ESF1	5818	12	646	1172	346	343	21
DPYSL3	8293	0	35	27	1	2	0
OXSM	5729	39	818	438	98	1054	182
EME2	7133	0	0	6	256	167	796
RAD17	6533	61	734	11	0	796	223
LOC100133019	8031	0	9	184	125	9	0
DCTN1	6938	77	737	108	108	373	17
MAGOHB	6306	27	561	651	158	630	25
SOX6	8255	1	32	44	19	7	0
EPB41L2	6471	0	99	1496	220	72	0
MT1E	7963	1	207	152	25	10	0
PARP9	8031	2	72	200	13	40	0
MGC33846	5575	583	96	26	1235	269	574
RBM9	7003	86	518	138	170	409	34
ODAM	7228	0	12	579	531	8	0
CES4	7346	201	10	17	309	137	338
ITGA2	6923	46	605	584	123	72	5
KIAA0802	8293	0	0	33	32	0	0
UBA5	5997	145	1213	21	0	734	248
UHRF1BP1	5929	59	906	403	71	796	194
IARS	5849	217	1411	48	2	609	222
MRPL44	4686	28	607	1598	385	991	63
CDK9	7386	35	447	55	52	364	19
C2orf49	6580	24	596	504	84	551	19
SLC35F2	5566	15	1020	714	240	598	205
AKAP10	8132	80	72	18	40	12	4
HSD11B2	7285	8	383	337	181	156	8
FCGBP	7913	53	354	0	29	2	7
SCYE1	6611	130	833	0	0	602	182
ADFP	7835	5	287	217	7	7	0
CTSD	7809	20	86	230	130	59	24
FKBP2	7204	49	873	13	93	113	13
WRB	4861	18	1080	1181	362	767	89
CYP39A1	6665	7	261	1043	196	186	0
ARNTL	6761	0	39	1399	106	53	0
C11orf46	6546	13	345	827	116	502	9
LSR	7218	24	737	55	101	218	5
MED4	6864	90	684	6	0	563	151
PSG1	7838	69	1	3	190	63	194
RGL1	7513	0	281	284	108	172	0
RHOU	7366	3	349	239	203	198	0
FIP1L1	7444	3	213	446	16	233	3
C9orf123	7206	15	192	720	47	175	3
KIAA1524	7176	6	126	690	165	194	1
HIST3H2A	7164	1	44	629	399	120	1
OPRS1	6060	4	236	1156	245	652	5
FBXW12	6862	467	99	41	734	70	85
C1orf165	8026	116	58	38	100	14	6
CDCA3	6925	42	450	475	67	391	8
CEP70	5844	1	97	1816	313	287	0
NUDT21	6284	212	1184	12	1	486	179
CKMT1A	7779	9	354	92	47	76	1
IQGAP1	6675	0	234	1118	325	6	0
RIF1	5532	79	1141	447	33	715	411
M6PR	5928	6	409	1334	288	391	2
YIPF4	6686	1	272	898	223	259	19
CYP1A2	7814	71	5	26	328	16	98
ESCO2	8358	0	0	0	0	0	0
PLCB4	6404	78	915	632	149	154	26
NT5E	7483	2	114	659	72	28	0
BRAF	7202	3	290	675	42	145	1
RARRES1	5656	52	1360	564	119	431	176
ATOH1	7087	1	93	812	254	110	1
ETNK1	6263	18	1055	644	205	160	13
HMGA1	7921	3	174	158	55	46	1
RND3	7175	5	496	256	152	268	6
GNL3L	8316	0	8	25	5	4	0
JPH1	6776	74	525	404	159	391	29
EIF2A	6264	173	1110	30	2	607	172
USP34	8122	1	75	31	100	29	0
TNRC8	5760	41	895	511	81	804	266
LOC145853	6275	73	1133	105	8	600	164
PSMD11	6598	13	526	419	160	638	4
LOC100129068	8342	0	9	7	0	0	0
PNLIPRP2	8251	0	3	82	22	0	0
ACP6	6991	44	390	418	120	378	17
LAMA5	7758	93	5	5	234	122	141
RFC4	6286	69	823	706	167	301	6
GFRA4	8311	0	0	1	25	5	16
EIF1	7268	10	876	60	1	139	4
FAM128B	6623	558	141	50	840	61	85
CTCF	7538	14	372	0	0	348	86
TGIF2	7422	444	327	14	76	25	50
PRPF18	4736	30	1412	698	113	1071	298
SC5DL	5861	19	949	922	187	357	63
DDX10	7044	13	277	255	204	499	66
SLC35F5	8217	2	131	0	0	8	0
MED12L	8358	0	0	0	0	0	0
NPW	8309	0	0	9	40	0	0
PDE8A	6128	6	202	1103	356	559	4
PRKCSH	6916	72	756	83	146	365	20
VIPR1	6914	1	142	595	523	174	9
ATG5	5215	7	417	1658	379	669	13
GNAI1	7418	14	602	197	72	50	5
FBXW10	8117	0	0	0	55	59	127
C21orf66	7183	20	402	468	45	234	6
COL15A1	7392	3	350	500	95	18	0
PLCB1	7567	4	191	462	97	37	0
DEPDC6	6689	34	573	623	75	339	25
C22orf16	6947	24	774	112	147	349	5
NMT1	7696	4	336	42	9	234	37
RBM5	8214	0	10	117	3	14	0
NSUN7	7479	46	269	376	101	85	2
IDH2	6401	2	601	718	112	515	9
RAF1	7413	65	536	0	0	283	61
RBBP6	6899	41	559	8	0	659	192
IPP	6991	0	59	1143	50	115	0
ARRB1	7183	10	701	240	95	123	6
NLGN4X	7458	0	40	704	120	36	0
CDA	7603	145	336	81	126	52	15
RAB11B	6950	36	157	489	254	442	30
MMP11	8324	0	0	1	0	26	7
CRIPT	6701	14	349	896	109	284	5
NUP62CL	7347	1	99	642	61	207	1
C11orf1	6204	42	516	949	134	474	39
INDO	8240	0	37	77	2	2	0
LCP1	7326	0	26	810	155	40	1
NGFRAP1	8174	3	178	1	1	1	0
ODF2	6967	4	270	837	131	149	0
STIP1	6355	16	321	837	284	540	5
FLJ43663	8103	5	47	116	71	15	1
PELO	7944	0	238	81	46	49	0
LOC338963	7996	0	0	3	55	76	228
GMPR2	6599	44	686	27	1	816	185
C14orf129	7345	35	716	18	2	211	31
GIN1	7146	22	207	527	50	394	12
ADH1B	7101	0	256	622	276	103	0
LRRC41	5739	14	627	1156	292	505	25
LOC728613	7776	2	132	348	98	2	0
CASP7	7338	1	243	426	85	264	1
C7orf25	6984	2	75	742	234	311	10
LOC728554	6358	86	799	672	172	243	28
TAOK1	6905	2	374	726	274	73	4
MPZL2	6635	5	338	1017	263	96	4
ANKIB1	5958	62	1087	35	0	858	358
KIAA1946	7674	0	84	463	17	120	0
FIBCD1	5850	682	118	10	678	259	761
LGALS4	7305	16	599	22	54	354	8
MAL	7750	31	310	44	175	44	4
ARRDC4	7543	3	271	326	76	139	0
L3MBTL3	7384	51	190	448	15	261	9
LOC137886	8315	0	20	0	0	23	0
C6orf66	4712	56	1652	362	71	1064	441
LIAS	5200	6	545	1711	400	488	8
OGT	6584	5	479	855	279	147	9
AVP	8254	0	0	5	28	30	41
B3GALT2	8264	0	1	91	0	2	0
MSH6	6044	6	229	1217	323	535	4
FAS	5461	5	373	1711	338	468	2
GRHL1	7507	5	176	381	216	73	0
STXBP2	7075	129	747	32	79	251	45
PPP2R1A	7059	17	553	144	41	538	6
tcag7.907	8277	0	31	13	15	22	0
BICD1	4715	717	111	25	1576	421	793
SAP18	7229	4	298	487	43	289	8
PLLP	8275	0	29	39	12	3	0
C9orf152	6160	143	1259	266	80	350	100
FASTKD2	5451	142	1445	219	93	802	206
SLC4A8	7697	16	1	4	443	53	144
SNX1	5644	5	457	1254	196	792	10
CDK2	7477	12	56	520	244	42	7
KIAA1833	7371	3	71	408	371	123	11
FCER1G	6166	0	128	1612	292	160	0
CFB	7649	9	174	317	182	24	3
LOC653071	8211	0	7	136	4	0	0
LOC729296	7339	112	3	21	453	178	252
ZNF146	7103	118	604	0	0	426	107
ACAA2	7378	4	599	233	25	118	1
TUBB2B	8256	0	9	26	63	4	0
ORC3L	5754	59	984	752	126	619	64
DOPEY1	8132	1	101	5	0	115	4
WDR32	6898	0	12	657	682	107	2
MBD6	8206	0	130	11	0	11	0
B3GALNT2	7128	12	571	144	4	409	90
LOC100132430	7886	0	92	341	31	8	0
BCL2L14	7111	20	544	394	81	184	24
SLC39A11	7193	26	591	137	9	365	37
IYD	8095	0	67	143	34	19	0
NME4	8039	16	136	30	109	21	7
CACNA2D2	7972	0	0	78	307	1	0
CNOT7	4966	30	1347	622	90	1054	249
CLPTM1	6656	21	352	525	244	553	7
LRP6	7325	22	444	227	53	244	43
RHAG	7285	0	0	7	188	132	746
NDE1	7053	55	433	433	101	276	7
RBP4	8254	0	5	97	2	0	0
DDIT4	7840	1	122	329	38	28	0
C17orf71	7667	24	355	7	0	261	44
GINS2	7343	27	243	459	30	253	3
FCGRT	7352	17	219	411	292	58	9
PRR11	6837	513	112	33	712	62	89
DHX9	6799	3	229	872	132	323	0
ATP5A1	7995	15	223	0	0	113	12
KCNK5	7617	3	359	116	135	127	1
DDX39	6941	3	510	551	115	231	7
LENG8	7987	15	55	91	183	25	2
NENF	7197	6	0	5	551	135	464
BAG1	7337	15	316	329	44	284	33
TIAM1	7358	0	390	413	140	57	0
NRP1	6330	0	108	1658	161	101	0
ITPR3	6592	4	286	807	105	561	3
OTX1	8117	0	0	3	82	34	122
YIPF3	6374	41	1196	123	18	536	70
CD79A	7840	0	47	171	270	28	2
EXOC5	7087	86	570	0	0	467	148
RCE1	6777	77	7	14	546	177	760
TCF7	8301	2	36	1	17	1	0
YIPF5	5870	22	1140	596	156	438	136
SERINC1	7589	36	554	24	4	134	17
FNBP1	7459	37	740	13	69	36	4
MYO1A	7196	10	412	538	96	101	5
EPR1	8303	0	3	50	1	1	0
KRT20	7360	10	439	298	86	160	5
KLK12	7857	2	7	79	401	5	7
DKFZp761P0212	7109	0	0	68	524	142	515
PTPN3	7986	1	150	141	8	69	3
CAMK2B	8344	0	0	1	0	10	3
EPB41L4A	7460	6	441	364	76	11	0
MS4A7	6576	0	122	1393	180	87	0
MFAP3	7996	17	173	0	0	138	34
LY96	6562	1	215	1340	203	36	1
HOXD9	7228	84	6	33	509	152	346
PALB2	6588	86	526	417	85	622	34
TIPIN	6662	62	470	577	87	485	15
GTPBP4	6786	25	463	444	93	538	9
ELP2	6186	25	457	620	112	923	35
KCNH8	7977	4	1	19	352	0	5
HLA-DQB1	8178	0	84	89	7	0	0
BRP44L	7118	4	446	405	44	330	11
AXUD1	7865	11	163	86	197	32	4
GTPBP5	7998	30	210	23	85	9	3
KIAA1704	6308	9	547	952	207	328	7
CRKL	6009	8	690	133	10	1218	290
SCNN1G	8202	0	3	136	17	0	0
WDR68	7757	18	237	0	0	296	50
NIPSNAP1	6668	7	233	689	215	540	6
LOC646482	7765	44	11	8	405	40	85
FLJ90757	8355	0	2	1	0	0	0
NQO2	7065	2	101	1040	55	95	0
AQP2	6951	7	0	39	486	136	739
MEIS3P1	7297	9	473	370	114	83	12
KCNH5	8358	0	0	0	0	0	0
DMXL2	7796	1	399	85	20	55	2
PIK3CA	5009	9	877	1485	383	571	24
S100A12	8358	0	0	0	0	0	0
SLC25A34	7206	384	377	21	190	85	95
FBXL12	8263	0	0	3	25	27	40
LOC100131851	8358	0	0	0	0	0	0
CCDC124	7523	40	420	22	83	250	20
RIOK2	6114	211	1251	3	0	581	198
PCAF	6964	7	587	537	120	143	0
ASB1	7048	1	0	60	600	132	517
H19	8354	0	0	0	4	0	0
VKORC1	7801	4	366	37	1	147	2
NMU	7670	0	36	272	373	7	0
VRK2	5994	179	1170	5	0	783	227
TCEA2	8358	0	0	0	0	0	0
F2RL1	5805	3	246	1459	392	452	1
GZMA	7630	0	146	516	56	10	0
AP1S2	7380	1	411	405	74	87	0
VANGL2	8257	0	0	89	12	0	0
UBE2D3	7509	74	587	0	0	169	19
SLC12A8	7292	19	429	305	48	258	7
CALN1	6638	386	55	15	630	251	383
DUOX2	8024	25	293	11	4	1	0
DDX1	6555	69	805	1	0	776	152
RMND5A	6815	0	96	1136	117	191	3
LOC57802	6871	144	7	18	688	208	422
CYP4V2	7288	4	250	699	39	78	0
DCP1A	6029	11	624	615	182	829	68
C6orf72	5292	7	507	1417	294	800	41
PRPS2	6077	220	1274	3	0	585	199
MRPS18C	7378	6	581	59	5	327	2
MKLN1	6615	94	769	17	1	647	215
ERCC8	6446	0	64	1511	148	188	1
MS4A6A	6549	0	352	1136	177	142	2
NPEPPS	6926	66	735	114	3	401	113
ANAPC10	5670	17	550	1346	308	458	9
MYEF2	8340	0	12	5	0	1	0
LOC389457	8270	0	0	8	50	19	11
OXCT1	5906	90	1284	356	79	526	117
CLC	7342	0	0	972	44	0	0
KIAA1143	6074	15	837	533	154	716	29
LAMP3	8081	1	81	187	3	5	0
KIAA0141	5596	7	916	652	142	878	167
RELL1	7130	12	506	204	271	222	13
TMED6	7980	2	158	210	6	2	0
SLC7A5	7087	12	160	423	497	147	32
ARHGAP27	8296	0	2	55	1	4	0
RRAS	7699	0	46	560	18	35	0
TLN1	7693	2	175	241	166	79	2
CFTR	6050	10	406	1449	380	62	1
CDC40	4845	14	944	635	154	1502	264
JMJD2D	8358	0	0	0	0	0	0
CROCC	5269	724	97	20	1170	431	647
SEC14L4	5660	164	36	21	1178	365	934
CXCL14	7182	9	1028	87	7	45	0
SYTL4	7525	2	315	367	92	55	2
RAD51C	6347	9	540	802	168	487	5
PDIK1L	6441	37	837	344	76	510	113
CTRB1	6866	224	26	18	688	234	302
KRT24	8355	0	0	2	1	0	0
MAPK6	7634	0	192	301	18	212	1
ANKRD36B	8224	1	105	8	18	2	0
RERG	8177	0	15	149	0	17	0
ZNF365	8043	44	0	15	142	17	97
ZNF24	6982	39	515	415	21	285	101
MRPS17	5410	26	918	820	228	837	119
BANF1	6406	6	319	723	229	671	4
SNRK	7019	9	678	339	64	233	16
WFIKKN1	7550	5	0	10	379	139	275
FUS	6402	4	123	1358	359	107	5
PGAM2	6834	87	2	11	666	218	540
C12orf10	6830	6	359	661	89	406	7
TLR10	7965	0	1	303	71	18	0
TP53INP1	7389	3	602	254	26	84	0
ENPP3	8062	13	113	141	29	0	0
IRF9	6815	13	659	390	88	389	4
RALB	6441	12	262	856	246	539	2
COMMD6	7010	19	1016	103	12	191	7
C1S	6097	1	123	1562	335	240	0
CCDC88C	7314	45	309	465	50	172	3
TARP	7574	0	153	424	169	38	0
GPC4	6750	0	44	1182	277	104	1
OLFML3	7554	0	246	403	53	102	0
COL22A1	8358	0	0	0	0	0	0
HOXC4	8338	7	1	0	12	0	0
C14orf50	7868	6	169	238	17	60	0
APLP2	6465	10	369	649	204	654	7
MET	6888	21	249	412	499	233	56
NDUFV3	7045	0	299	571	27	416	0
PPP1R1A	7976	12	1	37	300	21	11
C5orf28	4896	28	928	1215	391	838	62
GATAD2A	7825	0	10	438	57	28	0
HPGD	7437	7	474	327	52	59	2
KLHL29	7436	4	60	408	386	56	8
RBPJ	4804	56	1531	810	219	684	254
C12orf32	5448	26	798	999	282	777	28
PARP6	8338	1	9	0	7	3	0
HMGB3	7318	1	186	704	100	47	2
OLFML2A	8190	0	47	15	96	10	0
GPR65	7718	0	19	529	19	73	0
CROCCL1	8233	0	74	40	1	10	0
CYSLTR1	7465	0	24	722	52	95	0
ZNF709	7171	2	92	768	123	197	5
SH3YL1	8314	0	35	0	0	9	0
GLRX3	5177	11	455	1523	354	824	14
FOXO1	7467	92	167	245	311	45	31
LOC440288	7368	58	137	521	122	139	13
DIP2C	7481	1	111	243	472	48	2
HMGA2	7333	3	137	720	163	2	0
LOC440173	8305	0	0	0	0	0	53
PPAP2B	5642	2	418	1516	296	474	10
SNRPB	6458	14	671	829	208	176	2
DNM2	7152	21	793	74	59	257	2
PPP2R3A	7210	7	420	452	126	139	4
SCNN1A	8080	1	95	145	1	36	0
ZBTB34	6884	7	457	633	143	221	13
IL13RA2	8270	0	1	81	6	0	0
HS2ST1	5467	83	1412	597	190	506	103
CEP78	6943	1	94	516	274	516	14
SFRS4	7766	4	142	301	124	19	2
CAMK2G	7429	177	356	58	125	107	106
RHBDL2	6415	2	433	1189	259	60	0
LOC286154	7512	8	1	36	690	13	98
LRRC8B	6796	14	330	551	140	519	8
C1orf27	5208	157	1498	264	18	823	390
CD96	8228	0	0	120	0	10	0
RNF169	7182	0	6	580	454	135	1
RIOK3	6287	13	932	743	146	204	33
CDC37L1	5877	5	447	921	175	868	65
INTS3	8290	0	65	0	0	3	0
OSBP	6409	31	920	161	20	700	117
RAC1	6132	12	427	939	279	566	3
STAMBPL1	7192	66	445	360	68	202	25
SLC44A5	8164	0	79	111	4	0	0
PPP2R1B	5611	41	1081	799	207	487	132
DAPL1	7882	229	68	2	164	4	9
DARC	7679	0	183	292	133	71	0
PTPRJ	8352	0	4	0	0	2	0
PENK	8343	0	0	12	0	3	0
LRRC2	8346	0	0	10	2	0	0
KCNE3	6335	114	1340	324	57	161	27
C2CD3	7240	1	51	343	569	124	30
KIF22	7394	10	381	139	94	322	18
IQWD1	6820	65	804	73	6	481	109
CAP2	7714	11	194	246	147	45	1
APOBEC3B	8148	0	16	188	6	0	0
DDEF1	7246	6	513	375	126	90	2
LCA5L	8222	0	0	6	62	10	58
CXorf39	6600	95	776	98	14	610	165
KLF10	7616	6	402	235	28	71	0
IFI27	7145	38	655	156	118	240	6
NUB1	6967	0	15	608	577	183	8
SETD5	6485	15	293	793	279	490	3
C1orf105	6470	514	74	9	723	118	450
FAM55A	7686	2	60	564	44	2	0
MMP2	7304	11	577	342	67	57	0
PTTG1	6989	8	265	699	77	317	3
TMEM8	7288	2	534	224	24	282	4
NOB1	6523	2	123	932	473	274	31
AIG1	6475	21	709	507	154	415	77
NPC2	6426	23	1045	286	61	501	16
ZNF766	7007	87	720	2	0	433	109
RBM8A	6950	134	665	0	0	490	119
SLC17A4	7340	27	189	272	360	153	17
KIAA0182	6179	8	490	968	179	528	6
C1orf63	7497	2	94	603	146	16	0
MAPK8	7549	1	181	456	57	112	2
HTR6	5918	389	69	13	642	249	1078
LOC100130414	7652	2	426	87	0	191	0
LLGL2	6840	10	282	307	178	731	10
C14orf104	5345	17	861	1305	361	444	25
ADSL	5946	15	547	787	166	861	36
PKIG	7573	15	668	38	2	57	5
CENTG2	6738	10	657	114	7	672	160
TMEM200A	7825	8	207	233	79	6	0
SLC15A4	8229	0	0	4	53	16	56
NIPBL	7916	20	160	0	0	198	64
LOC96610	7564	26	229	282	51	204	2
BMP5	7422	0	50	792	83	11	0
LAMB2	8263	3	19	5	59	7	2
GRK1	6856	50	2	49	529	210	662
KIF19	6364	253	24	23	764	273	657
TMPRSS4	6867	22	1009	181	20	247	12
IDH3G	6965	11	713	121	27	505	16
GPR172A	7977	0	152	160	39	29	1
CXorf15	5469	113	1272	263	22	775	444
BMP1	6770	604	68	8	365	26	517
CDC23	5730	57	1003	404	95	892	177
ARF5	7032	19	472	129	110	581	15
IDH3B	6677	17	686	123	0	715	140
RPS19	7485	8	433	24	1	395	12
TNFRSF11B	7822	0	1	354	180	1	0
ILF2	4929	63	1428	725	163	785	265
TMEM19	6667	116	761	12	0	632	170
ZNF700	6564	31	758	558	137	264	46
RBBP4	5269	54	1355	863	302	446	69
MARCKS	5854	4	242	1379	374	503	2
SLC15A1	7710	0	1	435	211	1	0
TERF1	6147	6	945	295	56	732	177
GKAP1	7453	11	314	324	13	240	3
SCD	7239	12	474	566	51	16	0
ABI1	4983	24	1440	784	130	773	224
SLURP1	8155	0	0	4	83	12	104
CCDC32	6724	7	404	675	132	349	67
FBXO21	4990	172	1738	140	19	895	404
PDXDC1	7664	1	274	38	0	381	0
XPOT	6470	156	937	2	0	605	188
WDR8	6535	8	457	663	160	533	2
ABHD13	7071	3	132	840	99	204	9
KANK2	8066	0	50	128	4	110	0
KLF9	6630	6	514	960	200	45	3
C10orf78	7049	3	126	730	161	286	3
METTL8	6571	15	504	659	123	481	5
N-PAC	7994	0	237	87	24	16	0
FIBP	7126	15	671	25	0	458	63
CCDC91	6029	26	771	777	242	473	40
TCEAL4	8308	1	42	2	1	4	0
FLJ36840	7145	16	0	28	431	161	577
C8orf38	5271	55	1208	114	13	1265	432
LOC100131402	7777	19	15	98	438	8	3
TULP4	8130	0	25	186	10	7	0
TXLNA	5627	29	1250	265	36	858	293
SLK	7260	10	582	201	44	234	27
ATP8B2	7568	0	205	378	59	148	0
BBS12	7486	21	330	376	34	110	1
CTSO	5650	11	903	1117	266	390	21
CCDC59	5606	20	800	617	185	1018	112
EDA2R	7703	0	0	23	164	77	391
DCST1	6856	115	2	26	837	161	361
PUS10	7749	1	106	436	16	50	0
SRPX	7408	0	315	329	180	125	1
DDX17	8345	0	0	13	0	0	0
DDX20	6846	3	85	559	710	118	37
PMAIP1	7194	2	253	800	67	42	0
ALAD	6462	1	338	1026	91	431	9
FCAR	7775	106	1	55	199	88	134
WSCD1	7575	186	132	128	254	46	37
LOC730139	8358	0	0	0	0	0	0
RAPGEF6	6963	131	658	0	0	486	120
C1orf55	5719	119	1284	58	2	825	351
KIF11	5816	20	834	1011	327	341	9
FLJ10769	8358	0	0	0	0	0	0
ZWINT	6982	146	803	1	0	344	82
DBNDD2	7047	27	824	22	1	358	79
MCOLN2	7928	0	115	165	142	8	0
EGLN2	7611	289	8	7	115	99	229
PGGT1B	7345	10	528	172	53	228	22
GNG11	7427	0	383	414	74	59	1
WISP3	8326	0	0	19	13	0	0
SRI	7014	1	213	693	282	153	2
IL17RD	7959	4	87	211	87	10	0
ZNF22	5690	168	1279	100	10	839	272
PRR15	7767	2	327	149	16	97	0
TNRC6B	6068	0	183	1670	349	84	4
COX15	5017	54	1649	493	75	685	385
ADAMTS18	8231	2	2	14	77	24	8
FBXO22	5900	12	404	1040	236	749	17
C16orf14	7834	45	348	9	1	113	8
GMNN	5884	181	1251	62	15	742	223
SEC22B	6802	7	517	320	18	631	63
TMIGD2	6434	53	1	31	693	210	936
SNRPD1	6006	123	1100	35	4	830	260
DMXL1	7228	40	340	471	99	176	4
PDK4	7499	16	678	34	85	42	4
